,tag,distance,freq,_OS_CREATED_AT,OS_MERCHANT,OS_HANDLE,INFLUENCER_HANDLE,CODE
18,njmodel,0.485327,8.017637,2022-10-21 11:05:17.701729,Hereafter,from_hereafter,officialmsharper,1664431781
19,blackgirlsblog,0.492814,7.730175,2022-10-21 11:05:17.701729,Hereafter,from_hereafter,officialmsharper,1664431781
20,browngirlswhoblog,0.495042,8.024862,2022-10-21 11:05:17.701729,Hereafter,from_hereafter,officialmsharper,1664431781
21,blackblogger,0.496176,8.656955,2022-10-21 11:05:17.701729,Hereafter,from_hereafter,officialmsharper,1664431781
22,miamiblogger,0.499524,8.700181,2022-10-21 11:05:17.701729,Hereafter,from_hereafter,officialmsharper,1664431781
23,browngirlblogger,0.49991,7.73587,2022-10-21 11:05:17.701729,Hereafter,from_hereafter,officialmsharper,1664431781
24,blogwithme,0.500708,6.635947,2022-10-21 11:05:17.701729,Hereafter,from_hereafter,officialmsharper,1664431781
25,njphotographer,0.502318,8.446556,2022-10-21 11:05:17.701729,Hereafter,from_hereafter,officialmsharper,1664431781
26,phillystyle,0.502467,7.649693,2022-10-21 11:05:17.701729,Hereafter,from_hereafter,officialmsharper,1664431781
27,njeats,0.506341,7.883446,2022-10-21 11:05:17.701729,Hereafter,from_hereafter,officialmsharper,1664431781
28,montclairnj,0.507553,7.697121,2022-10-21 11:05:17.701729,Hereafter,from_hereafter,officialmsharper,1664431781
29,njfoodie,0.509427,7.593374,2022-10-21 11:05:17.701729,Hereafter,from_hereafter,officialmsharper,1664431781
0,mominfluencerlife,0.219822,6.511745,2022-10-21 11:05:17.701729,Hereafter,from_hereafter,sofi.s_mommy_world,1662974762
1,mominfluencer,0.237459,9.267854,2022-10-21 11:05:17.701729,Hereafter,from_hereafter,sofi.s_mommy_world,1662974762
2,momsofinsta,0.243047,9.814219,2022-10-21 11:05:17.701729,Hereafter,from_hereafter,sofi.s_mommy_world,1662974762
3,mombloggers,0.246887,9.751443,2022-10-21 11:05:17.701729,Hereafter,from_hereafter,sofi.s_mommy_world,1662974762
4,momblogger,0.255367,11.527302,2022-10-21 11:05:17.701729,Hereafter,from_hereafter,sofi.s_mommy_world,1662974762
5,mombloggersofig,0.260992,8.374246,2022-10-21 11:05:17.701729,Hereafter,from_hereafter,sofi.s_mommy_world,1662974762
6,mominfluencers,0.264849,7.727094,2022-10-21 11:05:17.701729,Hereafter,from_hereafter,sofi.s_mommy_world,1662974762
7,mombloggerlife,0.271078,7.576097,2022-10-21 11:05:17.701729,Hereafter,from_hereafter,sofi.s_mommy_world,1662974762
8,momlifestyle,0.274737,10.139863,2022-10-21 11:05:17.701729,Hereafter,from_hereafter,sofi.s_mommy_world,1662974762
9,momfluencer,0.275668,8.451481,2022-10-21 11:05:17.701729,Hereafter,from_hereafter,sofi.s_mommy_world,1662974762
10,momblogs,0.279476,8.078688,2022-10-21 11:05:17.701729,Hereafter,from_hereafter,sofi.s_mommy_world,1662974762
11,momblogging,0.281916,7.534763,2022-10-21 11:05:17.701729,Hereafter,from_hereafter,sofi.s_mommy_world,1662974762
12,mombloginfluence,0.284684,7.138073,2022-10-21 11:05:17.701729,Hereafter,from_hereafter,sofi.s_mommy_world,1662974762
13,momsofig,0.286941,9.66148,2022-10-21 11:05:17.701729,Hereafter,from_hereafter,sofi.s_mommy_world,1662974762
14,momlifebelike,0.289129,10.680677,2022-10-21 11:05:17.701729,Hereafter,from_hereafter,sofi.s_mommy_world,1662974762
15,mommyinfluencer,0.291765,7.877397,2022-10-21 11:05:17.701729,Hereafter,from_hereafter,sofi.s_mommy_world,1662974762
16,momlifestyleblogger,0.294799,6.80017,2022-10-21 11:05:17.701729,Hereafter,from_hereafter,sofi.s_mommy_world,1662974762
17,bloggermoms,0.300492,7.291656,2022-10-21 11:05:17.701729,Hereafter,from_hereafter,sofi.s_mommy_world,1662974762
18,mommybloggers,0.30177,8.809714,2022-10-21 11:05:17.701729,Hereafter,from_hereafter,sofi.s_mommy_world,1662974762
19,targetmom,0.302176,8.335671,2022-10-21 11:05:17.701729,Hereafter,from_hereafter,sofi.s_mommy_world,1662974762
20,mommyblogger,0.307031,10.752912,2022-10-21 11:05:17.701729,Hereafter,from_hereafter,sofi.s_mommy_world,1662974762
21,momsofinstagram,0.307167,12.130686,2022-10-21 11:05:17.701729,Hereafter,from_hereafter,sofi.s_mommy_world,1662974762
22,igmom,0.308413,8.299286,2022-10-21 11:05:17.701729,Hereafter,from_hereafter,sofi.s_mommy_world,1662974762
23,njmom,0.308571,7.848934,2022-10-21 11:05:17.701729,Hereafter,from_hereafter,sofi.s_mommy_world,1662974762
24,momswhoblog,0.309609,8.704834,2022-10-21 11:05:17.701729,Hereafter,from_hereafter,sofi.s_mommy_world,1662974762
25,momlifebestlife,0.311529,8.986447,2022-10-21 11:05:17.701729,Hereafter,from_hereafter,sofi.s_mommy_world,1662974762
26,momstyleblogger,0.311931,8.210124,2022-10-21 11:05:17.701729,Hereafter,from_hereafter,sofi.s_mommy_world,1662974762
27,momstagram,0.314789,8.038512,2022-10-21 11:05:17.701729,Hereafter,from_hereafter,sofi.s_mommy_world,1662974762
28,momofinstagram,0.314959,8.942461,2022-10-21 11:05:17.701729,Hereafter,from_hereafter,sofi.s_mommy_world,1662974762
29,momlifeisthebestlife,0.320876,10.835612,2022-10-21 11:05:17.701729,Hereafter,from_hereafter,sofi.s_mommy_world,1662974762
0,mominfluencerlife,0.219822,6.511745,2022-10-21 11:05:17.701729,Hereafter,from_hereafter,sofi.s_mommy_world,1662645754
1,mominfluencer,0.237459,9.267854,2022-10-21 11:05:17.701729,Hereafter,from_hereafter,sofi.s_mommy_world,1662645754
2,momsofinsta,0.243047,9.814219,2022-10-21 11:05:17.701729,Hereafter,from_hereafter,sofi.s_mommy_world,1662645754
3,mombloggers,0.246887,9.751443,2022-10-21 11:05:17.701729,Hereafter,from_hereafter,sofi.s_mommy_world,1662645754
4,momblogger,0.255367,11.527302,2022-10-21 11:05:17.701729,Hereafter,from_hereafter,sofi.s_mommy_world,1662645754
5,mombloggersofig,0.260992,8.374246,2022-10-21 11:05:17.701729,Hereafter,from_hereafter,sofi.s_mommy_world,1662645754
6,mominfluencers,0.264849,7.727094,2022-10-21 11:05:17.701729,Hereafter,from_hereafter,sofi.s_mommy_world,1662645754
7,mombloggerlife,0.271078,7.576097,2022-10-21 11:05:17.701729,Hereafter,from_hereafter,sofi.s_mommy_world,1662645754
8,momlifestyle,0.274737,10.139863,2022-10-21 11:05:17.701729,Hereafter,from_hereafter,sofi.s_mommy_world,1662645754
9,momfluencer,0.275668,8.451481,2022-10-21 11:05:17.701729,Hereafter,from_hereafter,sofi.s_mommy_world,1662645754
10,momblogs,0.279476,8.078688,2022-10-21 11:05:17.701729,Hereafter,from_hereafter,sofi.s_mommy_world,1662645754
11,momblogging,0.281916,7.534763,2022-10-21 11:05:17.701729,Hereafter,from_hereafter,sofi.s_mommy_world,1662645754
12,mombloginfluence,0.284684,7.138073,2022-10-21 11:05:17.701729,Hereafter,from_hereafter,sofi.s_mommy_world,1662645754
13,momsofig,0.286941,9.66148,2022-10-21 11:05:17.701729,Hereafter,from_hereafter,sofi.s_mommy_world,1662645754
14,momlifebelike,0.289129,10.680677,2022-10-21 11:05:17.701729,Hereafter,from_hereafter,sofi.s_mommy_world,1662645754
15,mommyinfluencer,0.291765,7.877397,2022-10-21 11:05:17.701729,Hereafter,from_hereafter,sofi.s_mommy_world,1662645754
16,momlifestyleblogger,0.294799,6.80017,2022-10-21 11:05:17.701729,Hereafter,from_hereafter,sofi.s_mommy_world,1662645754
17,bloggermoms,0.300492,7.291656,2022-10-21 11:05:17.701729,Hereafter,from_hereafter,sofi.s_mommy_world,1662645754
18,mommybloggers,0.30177,8.809714,2022-10-21 11:05:17.701729,Hereafter,from_hereafter,sofi.s_mommy_world,1662645754
19,targetmom,0.302176,8.335671,2022-10-21 11:05:17.701729,Hereafter,from_hereafter,sofi.s_mommy_world,1662645754
20,mommyblogger,0.307031,10.752912,2022-10-21 11:05:17.701729,Hereafter,from_hereafter,sofi.s_mommy_world,1662645754
21,momsofinstagram,0.307167,12.130686,2022-10-21 11:05:17.701729,Hereafter,from_hereafter,sofi.s_mommy_world,1662645754
22,igmom,0.308413,8.299286,2022-10-21 11:05:17.701729,Hereafter,from_hereafter,sofi.s_mommy_world,1662645754
23,njmom,0.308571,7.848934,2022-10-21 11:05:17.701729,Hereafter,from_hereafter,sofi.s_mommy_world,1662645754
24,momswhoblog,0.309609,8.704834,2022-10-21 11:05:17.701729,Hereafter,from_hereafter,sofi.s_mommy_world,1662645754
25,momlifebestlife,0.311529,8.986447,2022-10-21 11:05:17.701729,Hereafter,from_hereafter,sofi.s_mommy_world,1662645754
26,momstyleblogger,0.311931,8.210124,2022-10-21 11:05:17.701729,Hereafter,from_hereafter,sofi.s_mommy_world,1662645754
27,momstagram,0.314789,8.038512,2022-10-21 11:05:17.701729,Hereafter,from_hereafter,sofi.s_mommy_world,1662645754
28,momofinstagram,0.314959,8.942461,2022-10-21 11:05:17.701729,Hereafter,from_hereafter,sofi.s_mommy_world,1662645754
29,momlifeisthebestlife,0.320876,10.835612,2022-10-21 11:05:17.701729,Hereafter,from_hereafter,sofi.s_mommy_world,1662645754
0,mominfluencerlife,0.219822,6.511745,2022-10-21 11:05:17.701729,Hereafter,from_hereafter,sofi.s_mommy_world,1664431540
1,mominfluencer,0.237459,9.267854,2022-10-21 11:05:17.701729,Hereafter,from_hereafter,sofi.s_mommy_world,1664431540
2,momsofinsta,0.243047,9.814219,2022-10-21 11:05:17.701729,Hereafter,from_hereafter,sofi.s_mommy_world,1664431540
3,mombloggers,0.246887,9.751443,2022-10-21 11:05:17.701729,Hereafter,from_hereafter,sofi.s_mommy_world,1664431540
4,momblogger,0.255367,11.527302,2022-10-21 11:05:17.701729,Hereafter,from_hereafter,sofi.s_mommy_world,1664431540
5,mombloggersofig,0.260992,8.374246,2022-10-21 11:05:17.701729,Hereafter,from_hereafter,sofi.s_mommy_world,1664431540
6,mominfluencers,0.264849,7.727094,2022-10-21 11:05:17.701729,Hereafter,from_hereafter,sofi.s_mommy_world,1664431540
7,mombloggerlife,0.271078,7.576097,2022-10-21 11:05:17.701729,Hereafter,from_hereafter,sofi.s_mommy_world,1664431540
8,momlifestyle,0.274737,10.139863,2022-10-21 11:05:17.701729,Hereafter,from_hereafter,sofi.s_mommy_world,1664431540
9,momfluencer,0.275668,8.451481,2022-10-21 11:05:17.701729,Hereafter,from_hereafter,sofi.s_mommy_world,1664431540
10,momblogs,0.279476,8.078688,2022-10-21 11:05:17.701729,Hereafter,from_hereafter,sofi.s_mommy_world,1664431540
11,momblogging,0.281916,7.534763,2022-10-21 11:05:17.701729,Hereafter,from_hereafter,sofi.s_mommy_world,1664431540
12,mombloginfluence,0.284684,7.138073,2022-10-21 11:05:17.701729,Hereafter,from_hereafter,sofi.s_mommy_world,1664431540
13,momsofig,0.286941,9.66148,2022-10-21 11:05:17.701729,Hereafter,from_hereafter,sofi.s_mommy_world,1664431540
14,momlifebelike,0.289129,10.680677,2022-10-21 11:05:17.701729,Hereafter,from_hereafter,sofi.s_mommy_world,1664431540
15,mommyinfluencer,0.291765,7.877397,2022-10-21 11:05:17.701729,Hereafter,from_hereafter,sofi.s_mommy_world,1664431540
16,momlifestyleblogger,0.294799,6.80017,2022-10-21 11:05:17.701729,Hereafter,from_hereafter,sofi.s_mommy_world,1664431540
17,bloggermoms,0.300492,7.291656,2022-10-21 11:05:17.701729,Hereafter,from_hereafter,sofi.s_mommy_world,1664431540
18,mommybloggers,0.30177,8.809714,2022-10-21 11:05:17.701729,Hereafter,from_hereafter,sofi.s_mommy_world,1664431540
19,targetmom,0.302176,8.335671,2022-10-21 11:05:17.701729,Hereafter,from_hereafter,sofi.s_mommy_world,1664431540
20,mommyblogger,0.307031,10.752912,2022-10-21 11:05:17.701729,Hereafter,from_hereafter,sofi.s_mommy_world,1664431540
21,momsofinstagram,0.307167,12.130686,2022-10-21 11:05:17.701729,Hereafter,from_hereafter,sofi.s_mommy_world,1664431540
22,igmom,0.308413,8.299286,2022-10-21 11:05:17.701729,Hereafter,from_hereafter,sofi.s_mommy_world,1664431540
23,njmom,0.308571,7.848934,2022-10-21 11:05:17.701729,Hereafter,from_hereafter,sofi.s_mommy_world,1664431540
24,momswhoblog,0.309609,8.704834,2022-10-21 11:05:17.701729,Hereafter,from_hereafter,sofi.s_mommy_world,1664431540
25,momlifebestlife,0.311529,8.986447,2022-10-21 11:05:17.701729,Hereafter,from_hereafter,sofi.s_mommy_world,1664431540
26,momstyleblogger,0.311931,8.210124,2022-10-21 11:05:17.701729,Hereafter,from_hereafter,sofi.s_mommy_world,1664431540
27,momstagram,0.314789,8.038512,2022-10-21 11:05:17.701729,Hereafter,from_hereafter,sofi.s_mommy_world,1664431540
28,momofinstagram,0.314959,8.942461,2022-10-21 11:05:17.701729,Hereafter,from_hereafter,sofi.s_mommy_world,1664431540
29,momlifeisthebestlife,0.320876,10.835612,2022-10-21 11:05:17.701729,Hereafter,from_hereafter,sofi.s_mommy_world,1664431540
0,citygrammers,0.358881,10.449033,2022-10-21 11:05:17.701729,Hereafter,from_hereafter,patrianasonia,1662974943
1,visualgrams,0.362564,10.166621,2022-10-21 11:05:17.701729,Hereafter,from_hereafter,patrianasonia,1662974943
2,visittheusa,0.375465,8.649974,2022-10-21 11:05:17.701729,Hereafter,from_hereafter,patrianasonia,1662974943
3,visitseattle,0.380671,8.559678,2022-10-21 11:05:17.701729,Hereafter,from_hereafter,patrianasonia,1662974943
4,citykillerz,0.381091,10.829432,2022-10-21 11:05:17.701729,Hereafter,from_hereafter,patrianasonia,1662974943
5,visualambassador,0.382161,8.297793,2022-10-21 11:05:17.701729,Hereafter,from_hereafter,patrianasonia,1662974943
6,lensbible,0.400865,10.697362,2022-10-21 11:05:17.701729,Hereafter,from_hereafter,patrianasonia,1662974943
7,shotzfired,0.408404,8.910181,2022-10-21 11:05:17.701729,Hereafter,from_hereafter,patrianasonia,1662974943
8,worldshooters,0.415817,7.255591,2022-10-21 11:05:17.701729,Hereafter,from_hereafter,patrianasonia,1662974943
9,travelandleisure,0.417989,10.539509,2022-10-21 11:05:17.701729,Hereafter,from_hereafter,patrianasonia,1662974943
10,tlpicks,0.419038,10.899255,2022-10-21 11:05:17.701729,Hereafter,from_hereafter,patrianasonia,1662974943
11,leagueoflenses,0.419827,9.494842,2022-10-21 11:05:17.701729,Hereafter,from_hereafter,patrianasonia,1662974943
12,cityshots,0.4201,8.958283,2022-10-21 11:05:17.701729,Hereafter,from_hereafter,patrianasonia,1662974943
13,visitusa,0.420587,9.198673,2022-10-21 11:05:17.701729,Hereafter,from_hereafter,patrianasonia,1662974943
14,expediapic,0.421133,7.396335,2022-10-21 11:05:17.701729,Hereafter,from_hereafter,patrianasonia,1662974943
15,createtoexplore,0.428054,8.483843,2022-10-21 11:05:17.701729,Hereafter,from_hereafter,patrianasonia,1662974943
16,gameoftones,0.429468,10.535318,2022-10-21 11:05:17.701729,Hereafter,from_hereafter,patrianasonia,1662974943
17,usaprimeshot,0.429752,9.249465,2022-10-21 11:05:17.701729,Hereafter,from_hereafter,patrianasonia,1662974943
18,tonekillers,0.431234,9.657075,2022-10-21 11:05:17.701729,Hereafter,from_hereafter,patrianasonia,1662974943
19,creativeoptic,0.431957,10.19776,2022-10-21 11:05:17.701729,Hereafter,from_hereafter,patrianasonia,1662974943
20,igtones,0.433828,10.22673,2022-10-21 11:05:17.701729,Hereafter,from_hereafter,patrianasonia,1662974943
21,citykillers,0.434755,8.364042,2022-10-21 11:05:17.701729,Hereafter,from_hereafter,patrianasonia,1662974943
22,thediscoverer,0.435258,9.671934,2022-10-21 11:05:17.701729,Hereafter,from_hereafter,patrianasonia,1662974943
23,citygram,0.435507,9.112507,2022-10-21 11:05:17.701729,Hereafter,from_hereafter,patrianasonia,1662974943
24,shotsdelight,0.436258,8.882531,2022-10-21 11:05:17.701729,Hereafter,from_hereafter,patrianasonia,1662974943
25,travelnyc,0.437539,8.997395,2022-10-21 11:05:17.701729,Hereafter,from_hereafter,patrianasonia,1662974943
26,agameof10k,0.438399,9.34592,2022-10-21 11:05:17.701729,Hereafter,from_hereafter,patrianasonia,1662974943
27,theimaged,0.440026,11.054487,2022-10-21 11:05:17.701729,Hereafter,from_hereafter,patrianasonia,1662974943
28,seeyourcity,0.440083,9.12685,2022-10-21 11:05:17.701729,Hereafter,from_hereafter,patrianasonia,1662974943
29,depthdiscovered,0.440362,8.432071,2022-10-21 11:05:17.701729,Hereafter,from_hereafter,patrianasonia,1662974943
0,citygrammers,0.358881,10.449033,2022-10-21 11:05:17.701729,Hereafter,from_hereafter,patrianasonia,1662645399
1,visualgrams,0.362564,10.166621,2022-10-21 11:05:17.701729,Hereafter,from_hereafter,patrianasonia,1662645399
2,visittheusa,0.375465,8.649974,2022-10-21 11:05:17.701729,Hereafter,from_hereafter,patrianasonia,1662645399
3,visitseattle,0.380671,8.559678,2022-10-21 11:05:17.701729,Hereafter,from_hereafter,patrianasonia,1662645399
4,citykillerz,0.381091,10.829432,2022-10-21 11:05:17.701729,Hereafter,from_hereafter,patrianasonia,1662645399
5,visualambassador,0.382161,8.297793,2022-10-21 11:05:17.701729,Hereafter,from_hereafter,patrianasonia,1662645399
6,lensbible,0.400865,10.697362,2022-10-21 11:05:17.701729,Hereafter,from_hereafter,patrianasonia,1662645399
7,shotzfired,0.408404,8.910181,2022-10-21 11:05:17.701729,Hereafter,from_hereafter,patrianasonia,1662645399
8,worldshooters,0.415817,7.255591,2022-10-21 11:05:17.701729,Hereafter,from_hereafter,patrianasonia,1662645399
9,travelandleisure,0.417989,10.539509,2022-10-21 11:05:17.701729,Hereafter,from_hereafter,patrianasonia,1662645399
10,tlpicks,0.419038,10.899255,2022-10-21 11:05:17.701729,Hereafter,from_hereafter,patrianasonia,1662645399
11,leagueoflenses,0.419827,9.494842,2022-10-21 11:05:17.701729,Hereafter,from_hereafter,patrianasonia,1662645399
12,cityshots,0.4201,8.958283,2022-10-21 11:05:17.701729,Hereafter,from_hereafter,patrianasonia,1662645399
13,visitusa,0.420587,9.198673,2022-10-21 11:05:17.701729,Hereafter,from_hereafter,patrianasonia,1662645399
14,expediapic,0.421133,7.396335,2022-10-21 11:05:17.701729,Hereafter,from_hereafter,patrianasonia,1662645399
15,createtoexplore,0.428054,8.483843,2022-10-21 11:05:17.701729,Hereafter,from_hereafter,patrianasonia,1662645399
16,gameoftones,0.429468,10.535318,2022-10-21 11:05:17.701729,Hereafter,from_hereafter,patrianasonia,1662645399
17,usaprimeshot,0.429752,9.249465,2022-10-21 11:05:17.701729,Hereafter,from_hereafter,patrianasonia,1662645399
18,tonekillers,0.431234,9.657075,2022-10-21 11:05:17.701729,Hereafter,from_hereafter,patrianasonia,1662645399
19,creativeoptic,0.431957,10.19776,2022-10-21 11:05:17.701729,Hereafter,from_hereafter,patrianasonia,1662645399
20,igtones,0.433828,10.22673,2022-10-21 11:05:17.701729,Hereafter,from_hereafter,patrianasonia,1662645399
21,citykillers,0.434755,8.364042,2022-10-21 11:05:17.701729,Hereafter,from_hereafter,patrianasonia,1662645399
22,thediscoverer,0.435258,9.671934,2022-10-21 11:05:17.701729,Hereafter,from_hereafter,patrianasonia,1662645399
23,citygram,0.435507,9.112507,2022-10-21 11:05:17.701729,Hereafter,from_hereafter,patrianasonia,1662645399
24,shotsdelight,0.436258,8.882531,2022-10-21 11:05:17.701729,Hereafter,from_hereafter,patrianasonia,1662645399
25,travelnyc,0.437539,8.997395,2022-10-21 11:05:17.701729,Hereafter,from_hereafter,patrianasonia,1662645399
26,agameof10k,0.438399,9.34592,2022-10-21 11:05:17.701729,Hereafter,from_hereafter,patrianasonia,1662645399
27,theimaged,0.440026,11.054487,2022-10-21 11:05:17.701729,Hereafter,from_hereafter,patrianasonia,1662645399
28,seeyourcity,0.440083,9.12685,2022-10-21 11:05:17.701729,Hereafter,from_hereafter,patrianasonia,1662645399
29,depthdiscovered,0.440362,8.432071,2022-10-21 11:05:17.701729,Hereafter,from_hereafter,patrianasonia,1662645399
0,citygrammers,0.358881,10.449033,2022-10-21 11:05:17.701729,Hereafter,from_hereafter,patrianasonia,1664431518
1,visualgrams,0.362564,10.166621,2022-10-21 11:05:17.701729,Hereafter,from_hereafter,patrianasonia,1664431518
2,visittheusa,0.375465,8.649974,2022-10-21 11:05:17.701729,Hereafter,from_hereafter,patrianasonia,1664431518
3,visitseattle,0.380671,8.559678,2022-10-21 11:05:17.701729,Hereafter,from_hereafter,patrianasonia,1664431518
4,citykillerz,0.381091,10.829432,2022-10-21 11:05:17.701729,Hereafter,from_hereafter,patrianasonia,1664431518
5,visualambassador,0.382161,8.297793,2022-10-21 11:05:17.701729,Hereafter,from_hereafter,patrianasonia,1664431518
6,lensbible,0.400865,10.697362,2022-10-21 11:05:17.701729,Hereafter,from_hereafter,patrianasonia,1664431518
7,shotzfired,0.408404,8.910181,2022-10-21 11:05:17.701729,Hereafter,from_hereafter,patrianasonia,1664431518
8,worldshooters,0.415817,7.255591,2022-10-21 11:05:17.701729,Hereafter,from_hereafter,patrianasonia,1664431518
