,code,name,weight,_OS_CREATED_AT,OS_MERCHANT,OS_HANDLE,INFLUENCER_HANDLE,CODE
405,african_american,African American,0.079701,2022-10-21 11:05:17.701729,Hereafter,from_hereafter,ferfloresoficial,1662646005
406,hispanic,Hispanic,0.115324,2022-10-21 11:05:17.701729,Hereafter,from_hereafter,ferfloresoficial,1662646005
407,asian,Asian,0.087671,2022-10-21 11:05:17.701729,Hereafter,from_hereafter,ferfloresoficial,1662646005
408,african_american,African American,0.103051,2022-10-21 11:05:17.701729,Hereafter,from_hereafter,ferfloresoficial,1664431523
409,white,White / Caucasian,0.673511,2022-10-21 11:05:17.701729,Hereafter,from_hereafter,ferfloresoficial,1664431523
410,asian,Asian,0.103051,2022-10-21 11:05:17.701729,Hereafter,from_hereafter,ferfloresoficial,1664431523
411,hispanic,Hispanic,0.120388,2022-10-21 11:05:17.701729,Hereafter,from_hereafter,ferfloresoficial,1664431523
412,white,White / Caucasian,0.755282,2022-10-21 11:05:17.701729,Hereafter,from_hereafter,erikachristiansen,1662646128
413,hispanic,Hispanic,0.081413,2022-10-21 11:05:17.701729,Hereafter,from_hereafter,erikachristiansen,1662646128
414,asian,Asian,0.061239,2022-10-21 11:05:17.701729,Hereafter,from_hereafter,erikachristiansen,1662646128
415,african_american,African American,0.102065,2022-10-21 11:05:17.701729,Hereafter,from_hereafter,erikachristiansen,1662646128
416,white,White / Caucasian,0.755282,2022-10-21 11:05:17.701729,Hereafter,from_hereafter,erikachristiansen,1662975292
417,asian,Asian,0.061239,2022-10-21 11:05:17.701729,Hereafter,from_hereafter,erikachristiansen,1662975292
418,african_american,African American,0.102065,2022-10-21 11:05:17.701729,Hereafter,from_hereafter,erikachristiansen,1662975292
419,hispanic,Hispanic,0.081413,2022-10-21 11:05:17.701729,Hereafter,from_hereafter,erikachristiansen,1662975292
420,african_american,African American,0.102065,2022-10-21 11:05:17.701729,Hereafter,from_hereafter,erikachristiansen,1664432512
421,white,White / Caucasian,0.755282,2022-10-21 11:05:17.701729,Hereafter,from_hereafter,erikachristiansen,1664432512
422,asian,Asian,0.061239,2022-10-21 11:05:17.701729,Hereafter,from_hereafter,erikachristiansen,1664432512
423,hispanic,Hispanic,0.081413,2022-10-21 11:05:17.701729,Hereafter,from_hereafter,erikachristiansen,1664432512
424,african_american,African American,0.043343,2022-10-21 11:05:17.701729,Hereafter,from_hereafter,k_and_l_asl,1664431873
425,white,White / Caucasian,0.823522,2022-10-21 11:05:17.701729,Hereafter,from_hereafter,k_and_l_asl,1664431873
426,asian,Asian,0.086687,2022-10-21 11:05:17.701729,Hereafter,from_hereafter,k_and_l_asl,1664431873
427,hispanic,Hispanic,0.046448,2022-10-21 11:05:17.701729,Hereafter,from_hereafter,k_and_l_asl,1664431873
428,asian,Asian,0.086687,2022-10-21 11:05:17.701729,Hereafter,from_hereafter,k_and_l_asl,1662975271
429,white,White / Caucasian,0.823522,2022-10-21 11:05:17.701729,Hereafter,from_hereafter,k_and_l_asl,1662975271
430,african_american,African American,0.043343,2022-10-21 11:05:17.701729,Hereafter,from_hereafter,k_and_l_asl,1662975271
431,hispanic,Hispanic,0.046448,2022-10-21 11:05:17.701729,Hereafter,from_hereafter,k_and_l_asl,1662975271
432,african_american,African American,0.043343,2022-10-21 11:05:17.701729,Hereafter,from_hereafter,k_and_l_asl,1662646082
433,white,White / Caucasian,0.823522,2022-10-21 11:05:17.701729,Hereafter,from_hereafter,k_and_l_asl,1662646082
434,asian,Asian,0.086687,2022-10-21 11:05:17.701729,Hereafter,from_hereafter,k_and_l_asl,1662646082
435,hispanic,Hispanic,0.046448,2022-10-21 11:05:17.701729,Hereafter,from_hereafter,k_and_l_asl,1662646082
436,asian,Asian,0.068103,2022-10-21 11:05:17.701729,Hereafter,from_hereafter,marisellabella,1662974820
437,white,White / Caucasian,0.671304,2022-10-21 11:05:17.701729,Hereafter,from_hereafter,marisellabella,1662974820
438,african_american,African American,0.194581,2022-10-21 11:05:17.701729,Hereafter,from_hereafter,marisellabella,1662974820
439,hispanic,Hispanic,0.066012,2022-10-21 11:05:17.701729,Hereafter,from_hereafter,marisellabella,1662974820
440,african_american,African American,0.180008,2022-10-21 11:05:17.701729,Hereafter,from_hereafter,marisellabella,1664432469
441,asian,Asian,0.060003,2022-10-21 11:05:17.701729,Hereafter,from_hereafter,marisellabella,1664432469
442,hispanic,Hispanic,0.059956,2022-10-21 11:05:17.701729,Hereafter,from_hereafter,marisellabella,1664432469
443,white,White / Caucasian,0.700033,2022-10-21 11:05:17.701729,Hereafter,from_hereafter,marisellabella,1664432469
444,white,White / Caucasian,0.694765,2022-10-21 11:05:17.701729,Hereafter,from_hereafter,marisellabella,1662646185
445,hispanic,Hispanic,0.073647,2022-10-21 11:05:17.701729,Hereafter,from_hereafter,marisellabella,1662646185
446,asian,Asian,0.115794,2022-10-21 11:05:17.701729,Hereafter,from_hereafter,marisellabella,1662646185
447,african_american,African American,0.115794,2022-10-21 11:05:17.701729,Hereafter,from_hereafter,marisellabella,1662646185
448,white,White / Caucasian,0.750934,2022-10-21 11:05:17.701729,Hereafter,from_hereafter,goodboy_zax,1662646152
449,african_american,African American,0.035759,2022-10-21 11:05:17.701729,Hereafter,from_hereafter,goodboy_zax,1662646152
450,hispanic,Hispanic,0.070273,2022-10-21 11:05:17.701729,Hereafter,from_hereafter,goodboy_zax,1662646152
451,asian,Asian,0.143035,2022-10-21 11:05:17.701729,Hereafter,from_hereafter,goodboy_zax,1662646152
452,white,White / Caucasian,0.88914,2022-10-21 11:05:17.701729,Hereafter,from_hereafter,goodboy_zax,1664431779
453,hispanic,Hispanic,0.072202,2022-10-21 11:05:17.701729,Hereafter,from_hereafter,goodboy_zax,1664431779
454,asian,Asian,0.038658,2022-10-21 11:05:17.701729,Hereafter,from_hereafter,goodboy_zax,1664431779
455,african_american,African American,0.0,2022-10-21 11:05:17.701729,Hereafter,from_hereafter,goodboy_zax,1664431779
456,asian,Asian,0.071021,2022-10-21 11:05:17.701729,Hereafter,from_hereafter,goodboy_zax,1662975243
457,white,White / Caucasian,0.852258,2022-10-21 11:05:17.701729,Hereafter,from_hereafter,goodboy_zax,1662975243
458,african_american,African American,0.0,2022-10-21 11:05:17.701729,Hereafter,from_hereafter,goodboy_zax,1662975243
459,hispanic,Hispanic,0.076721,2022-10-21 11:05:17.701729,Hereafter,from_hereafter,goodboy_zax,1662975243
460,african_american,African American,0.042395,2022-10-21 11:05:17.701729,Hereafter,from_hereafter,raisingthewildboys,1664431516
461,asian,Asian,0.049461,2022-10-21 11:05:17.701729,Hereafter,from_hereafter,raisingthewildboys,1664431516
462,hispanic,Hispanic,0.053175,2022-10-21 11:05:17.701729,Hereafter,from_hereafter,raisingthewildboys,1664431516
463,white,White / Caucasian,0.854969,2022-10-21 11:05:17.701729,Hereafter,from_hereafter,raisingthewildboys,1664431516
464,asian,Asian,0.049469,2022-10-21 11:05:17.701729,Hereafter,from_hereafter,raisingthewildboys,1662974911
465,african_american,African American,0.042402,2022-10-21 11:05:17.701729,Hereafter,from_hereafter,raisingthewildboys,1662974911
466,white,White / Caucasian,0.855108,2022-10-21 11:05:17.701729,Hereafter,from_hereafter,raisingthewildboys,1662974911
467,hispanic,Hispanic,0.053021,2022-10-21 11:05:17.701729,Hereafter,from_hereafter,raisingthewildboys,1662974911
468,african_american,African American,0.04241,2022-10-21 11:05:17.701729,Hereafter,from_hereafter,raisingthewildboys,1662645900
469,white,White / Caucasian,0.855263,2022-10-21 11:05:17.701729,Hereafter,from_hereafter,raisingthewildboys,1662645900
470,asian,Asian,0.049478,2022-10-21 11:05:17.701729,Hereafter,from_hereafter,raisingthewildboys,1662645900
471,hispanic,Hispanic,0.052849,2022-10-21 11:05:17.701729,Hereafter,from_hereafter,raisingthewildboys,1662645900
472,white,White / Caucasian,0.203882,2022-10-21 11:05:17.701729,Hereafter,from_hereafter,ashakosh,1662974826
473,asian,Asian,0.101941,2022-10-21 11:05:17.701729,Hereafter,from_hereafter,ashakosh,1662974826
474,african_american,African American,0.658696,2022-10-21 11:05:17.701729,Hereafter,from_hereafter,ashakosh,1662974826
475,hispanic,Hispanic,0.03548,2022-10-21 11:05:17.701729,Hereafter,from_hereafter,ashakosh,1662974826
476,african_american,African American,0.672327,2022-10-21 11:05:17.701729,Hereafter,from_hereafter,ashakosh,1664431736
477,white,White / Caucasian,0.204789,2022-10-21 11:05:17.701729,Hereafter,from_hereafter,ashakosh,1664431736
478,asian,Asian,0.085007,2022-10-21 11:05:17.701729,Hereafter,from_hereafter,ashakosh,1664431736
479,hispanic,Hispanic,0.037877,2022-10-21 11:05:17.701729,Hereafter,from_hereafter,ashakosh,1664431736
480,african_american,African American,0.629596,2022-10-21 11:05:17.701729,Hereafter,from_hereafter,ashakosh,1662645578
481,hispanic,Hispanic,0.037921,2022-10-21 11:05:17.701729,Hereafter,from_hereafter,ashakosh,1662645578
482,white,White / Caucasian,0.219297,2022-10-21 11:05:17.701729,Hereafter,from_hereafter,ashakosh,1662645578
483,asian,Asian,0.113186,2022-10-21 11:05:17.701729,Hereafter,from_hereafter,ashakosh,1662645578
0,african_american,African American,0.104387,2022-10-21 11:05:17.701729,Hereafter,from_hereafter,catfiig,1662645650
1,white,White / Caucasian,0.695912,2022-10-21 11:05:17.701729,Hereafter,from_hereafter,catfiig,1662645650
2,asian,Asian,0.104387,2022-10-21 11:05:17.701729,Hereafter,from_hereafter,catfiig,1662645650
3,hispanic,Hispanic,0.095315,2022-10-21 11:05:17.701729,Hereafter,from_hereafter,catfiig,1662645650
